0,0
0,1
49,2
1,2
84,3
52,3
31,4
10,4
127,5
10,5
9,5
134,6
31,6
7,6
108,7
31,7
38,7
14,7
29,7
8,7
75,8
29,8
109,8
58,8
23,8
14,8
156,9
89,9
76,9
72,9
58,9
40,9
59,9
28,9
18,9
301,10
64,10
73,10
109,10
68,10
44,10
97,10
16,10
200,11
171,11
80,11
74,11
52,11
44,11
58,11
257,12
172,12
63,12
121,12
67,12
172,12
75,12
72,12
34,12
49,12
195,13
148,13
108,13
193,13
112,13
83,13
75,13
55,13
111,13
60,13
68,13
38,13
72,13
40,13
33,13
243,14
99,14
226,14
89,14
69,14
137,14
122,14
75,14
75,14
56,14
135,14
119,14
60,14
394,15
124,15
98,15
409,15
124,15
157,15
177,15
94,15
77,15
83,15
305,16
208,16
352,16
239,16
656,16
245,16
135,16
304,16
156,16
164,16
500,16
311,16
378,16
99,16
129,16
93,16
193,16
109,16
85,16
163,16
220,16
46,16
107,16
114,16
43,16
34,16
337,17
162,17
223,17
174,17
122,17
311,17
321,17
216,17
206,17
167,17
123,17
134,17
131,17
89,17
737,17
147,17
79,17
74,17
67,17
124,17
78,17
73,17
54,17
73,17
50,17
368,18
173,18
149,18
398,18
154,18
160,18
170,18
140,18
140,18
337,18
115,18
102,18
95,18
86,18
91,18
170,18
64,18
157,18
75,18
354,18
75,18
1074,19
251,19
200,19
268,19
179,19
190,19
221,19
238,19
175,19
385,19
404,19
223,19
78,19
88,19
59,19
58,19
91,19
581,20
293,20
453,20
209,20
129,20
539,20
377,20
222,20
194,20
465,20
235,20
258,20
157,20
156,20
271,20
155,20
257,20
181,20
136,20
168,20
245,20
188,20
233,20
214,20
150,20
119,20
161,20
113,20
141,20
129,20
112,20
94,20
83,20
167,20
554,21
351,21
725,21
375,21
297,21
341,21
207,21
187,21
337,21
597,21
334,21
254,21
283,21
191,21
301,21
483,21
358,21
235,21
223,21
359,21
234,21
157,21
379,21
176,21
218,21
179,21
180,21
200,21
137,21
130,21
287,21
225,21
274,21
307,21
2314,21
294,21
207,21
189,21
112,21
192,21
151,21
134,21
113,21
97,21
995,22
536,22
239,22
549,22
432,22
271,22
245,22
348,22
418,22
562,22
236,22
266,22
428,22
234,22
409,22
163,22
268,22
263,22
313,22
188,22
183,22
201,22
720,22
354,22
329,22
285,22
385,22
234,22
313,22
208,22
208,22
147,22
209,22
199,22
245,22
155,22
194,22
147,22
456,22
1258,22
187,22
162,22
187,22
219,22
147,22
131,22
513,22
297,22
233,22
211,22
496,22
86,22
241,22
121,22
122,22
95,22
780,23
634,23
393,23
482,23
566,23
231,23
1397,23
882,23
247,23
1108,23
331,23
246,23
319,23
210,23
200,23
164,23
157,23
334,23
306,23
209,23
238,23
171,23
641,23
297,23
258,23
196,23
498,23
246,23
327,23
262,23
202,23
193,23
326,23
167,23
241,23
232,23
208,23
223,23
214,23
164,23
178,23
151,23
158,23
140,23
118,23
874,24
695,24
799,24
363,24
369,24
661,24
312,24
183,24
240,24
182,24
159,24
188,24
466,24
286,24
226,24
395,24
346,24
314,24
151,24
242,24
214,24
170,24
272,24
178,24
574,24
257,24
315,24
252,24
284,24
246,24
316,24
575,24
1355,24
192,24
266,24
482,24
148,24
160,24
319,24
798,24
140,24
178,24
224,24
233,24
241,24
233,24
180,24
132,24
169,24
114,24
172,24
177,24
215,24
124,24
111,24
331,24
162,24
197,24
149,24
253,24
170,24
119,24
226,24
261,24
200,24
109,24
1465,25
560,25
320,25
208,25
166,25
516,25
743,25
311,25
479,25
755,25
511,25
323,25
208,25
350,25
436,25
266,25
225,25
290,25
526,25
226,25
695,25
388,25
334,25
339,25
620,25
329,25
444,25
332,25
611,25
649,25
468,25
581,25
235,25
130,25
436,25
575,25
879,25
291,25
225,25
511,25
532,25
398,25
367,25
286,25
292,25
404,25
367,25
559,25
437,25
350,25
363,25
711,25
900,25
438,25
250,25
197,25
910,25
288,25
476,25
1239,25
361,25
1508,25
419,25
217,25
206,25
571,25
305,25
264,25
396,25
257,25
310,25
168,25
232,25
324,25
278,25
584,26
462,26
698,26
481,26
891,26
571,26
444,26
372,26
433,26
259,26
231,26
886,26
336,26
440,26
310,26
316,26
610,26
431,26
312,26
365,26
498,26
541,26
610,26
560,26
313,26
260,26
372,26
674,26
303,26
326,26
323,26
207,26
206,26
304,26
307,26
380,26
276,26
224,26
231,26
570,26
557,26
