28,15
24,16
44,17
60,18
36,19
44,20
60,21
76,22
88,23
92,24
56,25
76,26
136,27
128,28
112,29
156,30
28,15
48,16
36,17
24,18
64,19
92,20
68,21
76,22
96,23
104,24
76,25
100,26
124,27
112,28
24,15
20,16
24,17
56,18
44,19
76,20
28,21
52,22
88,23
100,24
48,25
80,26
84,27
172,28
168,29
160,30
28,15
24,16
8,17
40,18
32,19
60,20
24,21
40,22
48,23
96,24
84,25
116,26
80,27
80,28
8,15
32,16
24,17
24,18
20,19
20,20
44,21
52,22
72,23
88,24
48,25
112,26
88,27
124,28
132,29
152,30
8,15
4,16
8,17
28,18
72,19
44,20
32,21
60,22
16,23
64,24
36,25
100,26
144,27
120,28
12,15
20,16
24,17
12,18
24,19
36,20
16,21
56,22
64,23
100,24
108,25
120,26
80,27
60,28
84,29
144,30
8,15
32,16
24,17
28,18
44,19
44,20
44,21
60,22
64,23
56,24
32,25
96,26
72,27
68,28
40,15
24,16
12,17
4,18
24,19
20,20
16,21
52,22
56,23
32,24
92,25
88,26
92,27
64,28
52,29
156,30
12,15
8,16
8,17
20,18
56,19
32,20
36,21
20,22
32,23
60,24
80,25
48,26
104,27
44,28
36,15
4,16
24,17
28,18
16,19
36,20
40,21
48,22
48,23
48,24
56,25
88,26
104,27
156,28
128,29
148,30
0,15
8,16
24,17
4,18
12,19
24,20
24,21
56,22
36,23
24,24
76,25
20,26
68,27
68,28
0,15
8,16
16,17
8,18
16,19
52,20
28,21
24,22
48,23
12,24
64,25
28,26
36,27
48,28
132,29
96,30
0,15
0,16
8,17
24,18
32,19
28,20
24,21
44,22
8,23
36,24
44,25
48,26
44,27
104,28
8,15
8,16
12,17
20,18
20,19
44,20
32,21
44,22
56,23
32,24
52,25
64,26
68,27
84,28
228,29
124,30
4,15
16,16
24,17
0,18
24,19
24,20
20,21
4,22
48,23
36,24
72,25
68,26
40,27
52,28
0,15
12,16
12,17
16,18
20,19
12,20
24,21
36,22
24,23
52,24
48,25
88,26
92,27
72,28
136,29
120,30
12,15
16,16
0,17
0,18
28,19
24,20
20,21
36,22
52,23
92,24
40,25
32,26
72,27
100,28
4,15
12,16
8,17
4,18
4,19
12,20
24,21
36,22
20,23
68,24
28,25
56,26
60,27
92,28
100,29
44,30
8,15
8,16
20,17
24,18
0,19
44,20
28,21
52,22
28,23
32,24
48,25
60,26
68,27
60,28
12,15
8,16
8,17
0,18
0,19
12,20
32,21
32,22
32,23
40,24
56,25
92,26
104,27
128,28
116,29
120,30
12,15
12,16
12,17
20,18
32,19
4,20
36,21
0,22
64,23
16,24
8,25
36,26
92,27
92,28
8,15
4,16
12,17
20,18
12,19
16,20
16,21
36,22
16,23
76,24
0,25
64,26
96,27
128,28
12,29
84,30
8,15
12,16
24,17
0,18
8,19
12,20
12,21
32,22
36,23
16,24
44,25
24,26
108,27
80,28
4,15
0,16
0,17
8,18
8,19
12,20
0,21
20,22
4,23
32,24
68,25
88,26
60,27
48,28
56,29
88,30
8,15
16,16
12,17
0,18
0,19
12,20
44,21
0,22
40,23
28,24
28,25
32,26
64,27
60,28
16,15
8,16
0,17
24,18
20,19
12,20
4,21
40,22
16,23
56,24
72,25
52,26
20,27
56,28
68,29
56,30
0,15
4,16
0,17
0,18
0,19
12,20
4,21
0,22
20,23
20,24
40,25
60,26
64,27
76,28
4,15
4,16
0,17
4,18
16,19
20,20
16,21
24,22
12,23
52,24
4,25
36,26
72,27
76,28
52,29
72,30
4,15
0,16
0,17
12,18
16,19
12,20
4,21
28,22
0,23
52,24
60,25
44,26
64,27
56,28
12,15
4,16
24,17
20,18
20,19
24,20
16,21
24,22
8,23
16,24
44,25
76,26
44,27
44,28
140,29
84,30
0,15
4,16
8,17
4,18
4,19
20,20
28,21
60,22
32,23
56,24
64,25
48,26
72,27
44,28
0,15
0,16
8,17
0,18
0,19
12,20
4,21
20,22
28,23
24,24
52,25
80,26
64,27
60,28
28,29
76,30
0,15
0,16
4,17
4,18
4,19
28,20
16,21
16,22
20,23
36,24
68,25
56,26
48,27
60,28
0,15
0,16
0,17
0,18
8,19
20,20
0,21
36,22
44,23
48,24
36,25
40,26
64,27
136,28
100,29
60,30
0,15
16,16
4,17
0,18
16,19
8,20
4,21
4,22
28,23
48,24
40,25
24,26
44,27
80,28
4,15
4,16
8,17
4,18
4,19
4,20
16,21
32,22
28,23
16,24
20,25
28,26
64,27
52,28
36,29
76,30
4,15
4,16
0,17
12,18
12,19
24,20
20,21
0,22
40,23
0,24
36,25
52,26
44,27
64,28
0,15
4,16
0,17
0,18
16,19
4,20
32,21
0,22
20,23
28,24
32,25
32,26
4,27
44,28
68,29
76,30
4,15
8,16
12,17
12,18
8,19
0,20
4,21
4,22
24,23
52,24
44,25
20,26
52,27
120,28
0,15
0,16
0,17
4,18
20,19
16,20
36,21
36,22
32,23
36,24
32,25
36,26
16,27
72,28
80,29
72,30
0,15
4,16
4,17
0,18
0,19
4,20
20,21
4,22
28,23
32,24
32,25
24,26
56,27
84,28
8,15
4,16
0,17
8,18
0,19
16,20
28,21
8,22
20,23
16,24
12,25
32,26
40,27
48,28
80,29
104,30
0,15
4,16
0,17
0,18
0,19
0,20
12,21
16,22
28,23
20,24
28,25
44,26
80,27
8,28
4,15
4,16
8,17
12,18
8,19
8,20
16,21
0,22
8,23
44,24
28,25
44,26
76,27
28,28
60,29
28,30
12,15
4,16
0,17
12,18
20,19
4,20
20,21
44,22
8,23
12,24
84,25
12,26
40,27
68,28
0,15
0,16
4,17
12,18
0,19
16,20
28,21
0,22
12,23
56,24
24,25
12,26
48,27
56,28
124,29
36,30
0,15
20,16
0,17
0,18
16,19
4,20
36,21
12,22
8,23
44,24
36,25
44,26
36,27
84,28
0,15
0,16
12,17
0,18
0,19
16,20
12,21
16,22
16,23
36,24
20,25
48,26
48,27
44,28
52,29
24,30
0,15
0,16
0,17
0,18
12,19
4,20
0,21
20,22
28,23
44,24
28,25
8,26
40,27
40,28
0,15
8,16
0,17
0,18
0,19
0,20
12,21
28,22
20,23
0,24
36,25
96,26
0,27
76,28
48,29
72,30
0,15
0,16
4,17
12,18
12,19
4,20
20,21
12,22
0,23
48,24
12,25
40,26
56,27
68,28
4,15
0,16
0,17
0,18
8,19
0,20
4,21
12,22
44,23
12,24
12,25
40,26
36,27
52,28
104,29
72,30
0,15
0,16
0,17
8,18
4,19
0,20
8,21
0,22
16,23
60,24
60,25
4,26
36,27
48,28
0,15
0,16
0,17
0,18
8,19
4,20
12,21
4,22
12,23
32,24
44,25
64,26
32,27
44,28
88,29
56,30
0,15
0,16
0,17
0,18
20,19
8,20
0,21
12,22
44,23
4,24
56,25
8,26
48,27
28,28
0,15
0,16
0,17
20,18
12,19
8,20
4,21
4,22
12,23
28,24
4,25
20,26
16,27
52,28
52,29
128,30
0,15
0,16
0,17
4,18
24,19
16,20
0,21
0,22
8,23
12,24
52,25
48,26
32,27
8,28
0,15
0,16
0,17
0,18
20,19
20,20
4,21
52,22
20,23
20,24
28,25
60,26
32,27
48,28
24,29
8,30
0,15
0,16
0,17
0,18
0,19
0,20
8,21
4,22
16,23
20,24
4,25
16,26
48,27
76,28
0,15
0,16
4,17
20,18
4,19
16,20
0,21
12,22
24,23
8,24
48,25
24,26
48,27
32,28
28,29
40,30
4,15
4,16
0,17
0,18
8,19
0,20
8,21
24,22
20,23
28,24
4,25
36,26
68,27
56,28
0,15
0,16
0,17
4,18
12,19
0,20
8,21
8,22
0,23
0,24
8,25
52,26
56,27
80,28
64,29
80,30
0,15
0,16
0,17
0,18
8,19
0,20
12,21
32,22
12,23
4,24
20,25
16,26
52,27
64,28
0,15
0,16
0,17
0,18
4,19
0,20
16,21
8,22
24,23
40,24
60,25
8,26
28,27
44,28
28,29
60,30
0,15
0,16
16,17
8,18
0,19
0,20
0,21
8,22
12,23
24,24
40,25
20,26
24,27
104,28
0,15
0,16
0,17
0,18
4,19
0,20
16,21
20,22
0,23
32,24
8,25
40,26
44,27
32,28
40,29
68,30
0,15
0,16
4,17
0,18
0,19
4,20
8,21
16,22
24,23
4,24
20,25
8,26
88,27
52,28
0,15
0,16
4,17
0,18
0,19
0,20
0,21
12,22
12,23
52,24
40,25
60,26
64,27
80,28
88,29
20,30
0,15
0,16
0,17
16,18
12,19
8,20
32,21
12,22
24,23
40,24
20,25
20,26
52,27
40,28
0,15
12,16
12,17
4,18
0,19
8,20
8,21
4,22
28,23
4,24
20,25
12,26
60,27
52,28
112,29
48,30
0,15
0,16
0,17
8,18
0,19
0,20
0,21
0,22
12,23
8,24
24,25
40,26
44,27
44,28
0,15
0,16
0,17
8,18
12,19
12,20
8,21
4,22
4,23
12,24
16,25
